DeltaTmax_K,H_median,H_lower_95,H_upper_95,n_successful_bootstrap,seed
193.1899641577061,0.2481127145920553,0.1897279143060744,0.3389224899411491,2000,20260802
193.9784946236559,0.24538016810590846,0.1868289761656712,0.33652256813801046,2000,20260802
194.76702508960574,0.24266036066403826,0.18395974370722476,0.33413377304578656,2000,20260802
195.55555555555554,0.23998117293656934,0.1811203884106395,0.3317561185568195,2000,20260802
196.34408602150538,0.2373621122557689,0.1783128127459005,0.3293896176298128,2000,20260802
197.1326164874552,0.2347021653950799,0.17553482507405446,0.3270342822994087,2000,20260802
197.921146953405,0.2320635457392392,0.17278642149904785,0.32469012368573735,2000,20260802
198.70967741935485,0.2294636173130159,0.17006784617901224,0.32235688491720066,2000,20260802
199.49820788530465,0.22691567125810075,0.16737872219651034,0.3200294520474099,2000,20260802
200.28673835125448,0.22431740900597724,0.1647189949463307,0.31771239564756204,2000,20260802
201.0752688172043,0.22177448247109188,0.1620886044137213,0.3154065898163937,2000,20260802
201.86379928315412,0.2192607257299687,0.15948748526214968,0.313070782546712,2000,20260802
202.65232974910396,0.21674533333630092,0.15691556692191655,0.31059301970089787,2000,20260802
203.44086021505376,0.21428440632271373,0.15437277367957078,0.30812772129620464,2000,20260802
204.2293906810036,0.21191123846709556,0.15189028910358912,0.30567490925861385,2000,20260802
205.0179211469534,0.20951942908849758,0.1494658614701269,0.3032346042757374,2000,20260802
205.80645161290323,0.20708718522356295,0.1470697918698416,0.30080588960868754,2000,20260802
206.59498207885304,0.20468996002999995,0.1447018904824583,0.2986410525943765,2000,20260802
207.38351254480287,0.20232376397382368,0.14236146090205762,0.2964871523272669,2000,20260802
208.1720430107527,0.19997679856339995,0.1400483980109467,0.2943441848677143,2000,20260802
208.9605734767025,0.19765936362273823,0.13776259272673982,0.2919608161834123,2000,20260802
209.74910394265234,0.1953347181629352,0.13550393208793854,0.28981189778053656,2000,20260802
210.53763440860214,0.192989441880501,0.1332722993396875,0.28766897841116795,2000,20260802
211.32616487455198,0.1907030900519182,0.13106757401966573,0.2854706469847706,2000,20260802
212.11469534050178,0.18843348452452474,0.12888569904079247,0.28318100109977995,2000,20260802
212.90322580645162,0.18615842178040765,0.12668976917771038,0.28090366349252077,2000,20260802
213.69175627240142,0.18388261441594467,0.12452131510533207,0.2786386392889067,2000,20260802
214.48028673835125,0.1816447952242469,0.12238020061915762,0.27638593259897004,2000,20260802
215.2688172043011,0.17945885124296118,0.12026628585543901,0.274145546527539,2000,20260802
216.0573476702509,0.1772582713364469,0.11817942738454534,0.27191748318491205,2000,20260802
216.84587813620072,0.17507981042930343,0.11611947830430543,0.2697017436975267,2000,20260802
217.63440860215053,0.17297324127641994,0.11410831761760933,0.2674983282186236,2000,20260802
218.42293906810036,0.170861790520135,0.11213126448054393,0.26530723593890215,2000,20260802
219.21146953405017,0.1687410051026153,0.11017998307441251,0.2631284650971686,2000,20260802
220.0,0.16667803397078992,0.10825431622406882,0.26096201299097344,2000,20260802
